sucursal_nombre;direccion_sucursal;comuna_nombre;lugar_nombre;tipo_lugar;capacidad_personas;precio;descuento_socio_evento;tipo_precio;dia_semana;hora_inicio;hora_termino;fecha_inicio_vigencia;fecha_fin_vigencia
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana10;cabana;5;250000;14;dia;martes;00:00;23:59;2025-09-22;2025-11-21
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana11;cabana;5;9000;26;dia;domingo;00:00;23:59;2024-03-01;2024-04-30
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana12;cabana;6;140000;37;dia;martes;00:00;23:59;2025-04-06;2025-04-13
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana13;cabana;8;200000;25;dia;martes;00:00;23:59;2024-08-15;2024-08-22
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana14;cabana;6;200000;;dia;martes;00:00;23:59;2025-05-02;2025-07-31
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana15;cabana;8;170000;;dia;miercoles;00:00;23:59;2025-07-28;2025-08-27
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana16;cabana;6;170000;13;dia;sabado;00:00;23:59;2025-07-17;2025-10-15
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana17;cabana;5;20000;;dia;sabado;00:00;23:59;2025-05-01;2025-05-10
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana18;cabana;8;40000;66;dia;sabado;00:00;23:59;2024-07-12;2024-07-26
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana19;cabana;4;70000;61;dia;viernes;00:00;23:59;2024-04-30;2024-05-07
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana20;cabana;4;200000;71;dia;domingo;00:00;23:59;2024-03-17;2024-03-31
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_tenis_aire_libre;cancha_aire_libre;16;50000;34;hora;viernes;10:00;11:00;2024-10-21;2024-11-04
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_tenis_techada;cancha_techada;13;230000;51;hora;sabado;15:00;16:00;2025-05-01;2025-06-01
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_basquetbol_aire_libre;cancha_aire_libre;12;110000;33;hora;miercoles;17:00;18:00;2025-11-16;2025-11-23
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_basquetbol_techada;cancha_techada;12;190000;;hora;jueves;16:00;17:00;2025-01-13;2025-01-20
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_futbolito_aire_libre;cancha_aire_libre;14;190000;55;hora;sabado;21:00;22:00;2025-02-10;2025-02-24
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_futbolito_techada;cancha_techada;11;210000;35;hora;domingo;21:00;22:00;2025-10-10;2025-12-09
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_padel_aire_libre;cancha_aire_libre;15;9000;;hora;sabado;10:00;11:00;2024-12-01;2025-01-03
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_padel_techada;cancha_techada;11;130000;10;hora;lunes;12:00;13:00;2024-01-29;2024-02-05
"santiago centro";"av alameda 900";santiago;linea1_piscina1;piscina;1;110000;;linea_hora;martes;08:00;09:00;2024-07-08;2024-07-22
"santiago centro";"av alameda 900";santiago;linea2_piscina1;piscina;1;230000;35;linea_hora;domingo;11:00;12:00;2025-02-09;2025-05-10
"santiago centro";"av alameda 900";santiago;linea3_piscina1;piscina;1;70000;;linea_hora;martes;09:00;10:00;2025-10-24;2025-11-07
"santiago centro";"av alameda 900";santiago;linea4_piscina1;piscina;1;30000;49;linea_hora;jueves;16:00;17:00;2025-08-08;2025-11-06
"santiago centro";"av alameda 900";santiago;linea5_piscina1;piscina;1;30000;;linea_hora;domingo;09:00;10:00;2025-09-10;2025-12-09
"santiago centro";"av alameda 900";santiago;linea6_piscina1;piscina;1;90000;73;linea_hora;lunes;08:00;09:00;2024-05-31;2024-06-07
"santiago centro";"av alameda 900";santiago;linea7_piscina1;piscina;1;30000;18;linea_hora;lunes;17:00;18:00;2024-11-04;2024-12-04
"santiago centro";"av alameda 900";santiago;linea8_piscina1;piscina;1;160000;;linea_hora;lunes;22:00;23:00;2025-05-10;2025-08-08
"santiago centro";"av alameda 900";santiago;linea1_piscina2;piscina;1;150000;50;linea_hora;sabado;10:00;11:00;2024-02-06;2024-04-06
"santiago centro";"av alameda 900";santiago;linea2_piscina2;piscina;1;70000;69;linea_hora;viernes;16:00;17:00;2025-08-30;2025-10-29
"santiago centro";"av alameda 900";santiago;linea3_piscina2;piscina;1;170000;25;linea_hora;viernes;22:00;23:00;2024-07-04;2024-09-02
"santiago centro";"av alameda 900";santiago;linea4_piscina2;piscina;1;160000;63;linea_hora;jueves;11:00;12:00;2025-07-20;2025-08-03
"santiago centro";"av alameda 900";santiago;linea5_piscina2;piscina;1;110000;;linea_hora;martes;22:00;23:00;2025-05-08;2025-06-07
"santiago centro";"av alameda 900";santiago;linea6_piscina2;piscina;1;80000;9;linea_hora;martes;18:00;19:00;2024-10-11;2024-10-25
"santiago centro";"av alameda 900";santiago;linea7_piscina2;piscina;1;9000;35;linea_hora;martes;14:00;15:00;2025-02-27;2025-05-28
"santiago centro";"av alameda 900";santiago;linea8_piscina2;piscina;1;90000;41;linea_hora;lunes;13:00;14:00;2024-06-29;2024-07-06
"santiago centro";"av alameda 900";santiago;saloneventos1;salon_eventos;67;170000;60;dia;domingo;00:00;23:59;2025-04-16;2025-07-15
"santiago centro";"av alameda 900";santiago;saloneventos2;salon_eventos;128;240000;;dia;martes;00:00;23:59;2024-05-01;2024-07-13
"santiago centro";"av alameda 900";santiago;saloneventos3;salon_eventos;150;190000;;tramo;lunes;14:00;20:00;2024-06-06;2024-06-20
"santiago centro";"av alameda 900";santiago;saloneventos4;salon_eventos;61;150000;;tramo;jueves;08:00;14:00;2024-03-31;2024-04-07
"santiago centro";"av alameda 900";santiago;cabana1;cabana;4;90000;37;dia;miercoles;00:00;23:59;2024-08-21;2024-08-28
"santiago centro";"av alameda 900";santiago;cabana2;cabana;5;140000;64;dia;viernes;00:00;23:59;2025-11-20;2026-01-19
"santiago centro";"av alameda 900";santiago;cabana3;cabana;7;130000;;dia;miercoles;00:00;23:59;2024-01-24;2024-01-31
"santiago centro";"av alameda 900";santiago;cabana4;cabana;8;150000;47;dia;jueves;00:00;23:59;2025-09-29;2025-10-29
"santiago centro";"av alameda 900";santiago;cabana5;cabana;5;120000;26;dia;sabado;00:00;23:59;2025-06-14;2025-07-14
"santiago centro";"av alameda 900";santiago;cabana6;cabana;8;10000;50;dia;jueves;00:00;23:59;2025-08-12;2025-10-11
"santiago centro";"av alameda 900";santiago;cabana7;cabana;5;230000;30;dia;miercoles;00:00;23:59;2024-08-10;2024-08-17
"santiago centro";"av alameda 900";santiago;cabana8;cabana;5;120000;10;dia;domingo;00:00;23:59;2024-08-01;2024-08-08
"santiago centro";"av alameda 900";santiago;cabana9;cabana;4;120000;;dia;martes;00:00;23:59;2025-11-07;2025-11-14
"santiago centro";"av alameda 900";santiago;cabana10;cabana;8;250000;;dia;martes;00:00;23:59;2024-09-17;2024-10-01
"santiago centro";"av alameda 900";santiago;cabana11;cabana;7;90000;;dia;viernes;00:00;23:59;2024-12-02;2024-12-09
"santiago centro";"av alameda 900";santiago;cabana12;cabana;7;130000;73;dia;viernes;00:00;23:59;2024-10-08;2024-11-07
"santiago centro";"av alameda 900";santiago;cabana13;cabana;8;150000;58;dia;miercoles;00:00;23:59;2024-11-26;2025-01-25
"santiago centro";"av alameda 900";santiago;cabana14;cabana;7;20000;12;dia;miercoles;00:00;23:59;2025-04-03;2025-06-02
"santiago centro";"av alameda 900";santiago;cabana15;cabana;4;30000;58;dia;viernes;00:00;23:59;2024-10-25;2024-12-24
"santiago centro";"av alameda 900";santiago;cabana16;cabana;5;240000;49;dia;domingo;00:00;23:59;2025-10-17;2026-01-15
"santiago centro";"av alameda 900";santiago;cabana17;cabana;5;180000;21;dia;viernes;00:00;23:59;2024-12-17;2024-12-24
"santiago centro";"av alameda 900";santiago;cabana18;cabana;8;150000;48;dia;lunes;00:00;23:59;2025-10-07;2025-12-06
"santiago centro";"av alameda 900";santiago;cabana19;cabana;5;20000;28;dia;jueves;00:00;23:59;2025-07-02;2025-07-16
"santiago centro";"av alameda 900";santiago;cabana20;cabana;8;110000;27;dia;viernes;00:00;23:59;2024-01-04;2024-01-11
"santiago centro";"av alameda 900";santiago;cancha_tenis_aire_libre;cancha_aire_libre;21;220000;47;hora;jueves;13:00;14:00;2024-12-20;2025-01-19
"santiago centro";"av alameda 900";santiago;cancha_tenis_techada;cancha_techada;12;220000;;hora;lunes;18:00;19:00;2025-05-26;2025-07-25
"santiago centro";"av alameda 900";santiago;cancha_basquetbol_aire_libre;cancha_aire_libre;14;190000;80;hora;domingo;09:00;10:00;2024-08-26;2024-09-25
"santiago centro";"av alameda 900";santiago;cancha_basquetbol_techada;cancha_techada;12;70000;;hora;lunes;21:00;22:00;2025-02-20;2025-04-21
"santiago centro";"av alameda 900";santiago;cancha_futbolito_aire_libre;cancha_aire_libre;21;9000;25;hora;domingo;19:00;20:00;2024-01-01;2024-02-12
"santiago centro";"av alameda 900";santiago;cancha_futbolito_techada;cancha_techada;20;160000;41;hora;jueves;17:00;18:00;2025-10-20;2026-01-18
"santiago centro";"av alameda 900";santiago;cancha_padel_aire_libre;cancha_aire_libre;13;70000;0;hora;sabado;14:00;15:00;2025-01-22;2025-03-23
"santiago centro";"av alameda 900";santiago;cancha_padel_techada;cancha_techada;12;150000;33;hora;domingo;15:00;16:00;2024-06-13;2024-09-11
providencia;"av pedro de valdivia 2100";providencia;mesa2_restaurant1;restaurant;4;9000;;mesa_hora;martes;10:00;23:00;2025-10-15;2025-11-14
providencia;"av pedro de valdivia 2100";providencia;mesa3_restaurant1;restaurant;4;9000;;mesa_hora;viernes;10:00;23:00;2024-11-01;2024-12-02
providencia;"av pedro de valdivia 2100";providencia;mesa6_restaurant1;restaurant;4;9000;;mesa_hora;domingo;10:00;23:00;2024-03-01;2024-03-10
providencia;"av pedro de valdivia 2100";providencia;linea1_piscina1;piscina;1;250000;13;linea_hora;martes;19:00;20:00;2024-05-14;2024-07-13
providencia;"av pedro de valdivia 2100";providencia;linea2_piscina1;piscina;1;250000;23;linea_hora;miercoles;21:00;22:00;2025-04-13;2025-06-12
providencia;"av pedro de valdivia 2100";providencia;linea3_piscina1;piscina;1;60000;41;linea_hora;sabado;20:00;21:00;2024-09-08;2024-09-15
providencia;"av pedro de valdivia 2100";providencia;linea4_piscina1;piscina;1;80000;;linea_hora;miercoles;13:00;14:00;2024-05-11;2024-05-25
providencia;"av pedro de valdivia 2100";providencia;linea5_piscina1;piscina;1;160000;;linea_hora;jueves;17:00;18:00;2025-11-19;2026-01-18
providencia;"av pedro de valdivia 2100";providencia;linea6_piscina1;piscina;1;20000;37;linea_hora;domingo;14:00;15:00;2024-09-30;2024-11-29
providencia;"av pedro de valdivia 2100";providencia;linea7_piscina1;piscina;1;100000;;linea_hora;lunes;18:00;19:00;2025-08-29;2025-09-28
providencia;"av pedro de valdivia 2100";providencia;linea8_piscina1;piscina;1;110000;25;linea_hora;viernes;10:00;11:00;2025-11-28;2025-12-05
providencia;"av pedro de valdivia 2100";providencia;linea1_piscina2;piscina;1;220000;;linea_hora;sabado;11:00;12:00;2024-12-10;2024-12-24
providencia;"av pedro de valdivia 2100";providencia;linea2_piscina2;piscina;1;20000;;linea_hora;jueves;09:00;10:00;2025-10-11;2026-01-09
providencia;"av pedro de valdivia 2100";providencia;linea3_piscina2;piscina;1;180000;26;linea_hora;viernes;15:00;16:00;2025-08-06;2025-11-04
providencia;"av pedro de valdivia 2100";providencia;linea4_piscina2;piscina;1;240000;70;linea_hora;viernes;22:00;23:00;2024-03-23;2024-06-21
providencia;"av pedro de valdivia 2100";providencia;linea5_piscina2;piscina;1;150000;42;linea_hora;martes;10:00;11:00;2024-02-29;2024-05-29
providencia;"av pedro de valdivia 2100";providencia;linea6_piscina2;piscina;1;190000;70;linea_hora;lunes;22:00;23:00;2024-10-14;2024-11-13
providencia;"av pedro de valdivia 2100";providencia;linea7_piscina2;piscina;1;30000;65;linea_hora;miercoles;10:00;11:00;2024-11-17;2025-01-16
providencia;"av pedro de valdivia 2100";providencia;linea8_piscina2;piscina;1;200000;18;linea_hora;domingo;17:00;18:00;2025-10-25;2025-11-24
providencia;"av pedro de valdivia 2100";providencia;saloneventos1;salon_eventos;95;90000;20;tramo;sabado;14:00;20:00;2025-08-15;2025-10-14
providencia;"av pedro de valdivia 2100";providencia;saloneventos2;salon_eventos;87;180000;64;tramo;viernes;08:00;14:00;2024-06-19;2024-07-03
providencia;"av pedro de valdivia 2100";providencia;saloneventos3;salon_eventos;44;50000;;tramo;viernes;20:00;23:59;2024-05-24;2024-07-23
providencia;"av pedro de valdivia 2100";providencia;saloneventos4;salon_eventos;79;10000;79;tramo;viernes;14:00;20:00;2024-02-24;2024-03-02
providencia;"av pedro de valdivia 2100";providencia;cabana1;cabana;7;230000;23;dia;lunes;00:00;23:59;2024-04-11;2024-04-18
providencia;"av pedro de valdivia 2100";providencia;cabana2;cabana;8;90000;25;dia;martes;00:00;23:59;2025-01-18;2025-03-19
providencia;"av pedro de valdivia 2100";providencia;cabana3;cabana;5;70000;;dia;domingo;00:00;23:59;2024-04-12;2024-07-11
providencia;"av pedro de valdivia 2100";providencia;cabana4;cabana;8;140000;40;dia;martes;00:00;23:59;2024-07-17;2024-10-15
providencia;"av pedro de valdivia 2100";providencia;cabana5;cabana;4;120000;62;dia;lunes;00:00;23:59;2025-06-12;2025-06-26
providencia;"av pedro de valdivia 2100";providencia;cabana6;cabana;4;30000;20;dia;domingo;00:00;23:59;2025-10-06;2025-12-05
providencia;"av pedro de valdivia 2100";providencia;cabana7;cabana;7;90000;;dia;lunes;00:00;23:59;2025-01-20;2025-01-27
providencia;"av pedro de valdivia 2100";providencia;cabana8;cabana;8;220000;30;dia;viernes;00:00;23:59;2025-02-05;2025-05-06
providencia;"av pedro de valdivia 2100";providencia;cabana9;cabana;5;230000;12;dia;domingo;00:00;23:59;2025-10-12;2025-11-11
providencia;"av pedro de valdivia 2100";providencia;cabana10;cabana;4;50000;59;dia;domingo;00:00;23:59;2025-07-10;2025-08-09
providencia;"av pedro de valdivia 2100";providencia;cabana11;cabana;7;210000;54;dia;viernes;00:00;23:59;2024-08-19;2024-11-17
providencia;"av pedro de valdivia 2100";providencia;cabana12;cabana;8;60000;73;dia;sabado;00:00;23:59;2024-11-20;2025-01-19
providencia;"av pedro de valdivia 2100";providencia;cabana13;cabana;8;120000;23;dia;viernes;00:00;23:59;2025-04-03;2025-06-02
providencia;"av pedro de valdivia 2100";providencia;cabana14;cabana;4;70000;33;dia;lunes;00:00;23:59;2024-06-13;2024-06-20
providencia;"av pedro de valdivia 2100";providencia;cabana15;cabana;8;240000;;dia;jueves;00:00;23:59;2024-12-11;2024-12-18
providencia;"av pedro de valdivia 2100";providencia;cabana16;cabana;8;220000;66;dia;miercoles;00:00;23:59;2024-09-01;2024-10-12
providencia;"av pedro de valdivia 2100";providencia;cabana17;cabana;5;9000;;dia;viernes;00:00;23:59;2024-04-26;2024-07-25
providencia;"av pedro de valdivia 2100";providencia;cabana18;cabana;8;240000;8;dia;viernes;00:00;23:59;2024-10-16;2025-01-14
providencia;"av pedro de valdivia 2100";providencia;cabana19;cabana;4;60000;21;dia;miercoles;00:00;23:59;2024-05-01;2024-05-15
providencia;"av pedro de valdivia 2100";providencia;cabana20;cabana;5;200000;;dia;martes;00:00;23:59;2025-04-10;2025-06-09
providencia;"av pedro de valdivia 2100";providencia;cancha_tenis_aire_libre;cancha_aire_libre;13;130000;17;hora;viernes;15:00;16:00;2024-02-14;2024-02-21
providencia;"av pedro de valdivia 2100";providencia;cancha_tenis_techada;cancha_techada;15;40000;2;hora;viernes;16:00;17:00;2025-10-14;2025-10-21
providencia;"av pedro de valdivia 2100";providencia;cancha_basquetbol_aire_libre;cancha_aire_libre;17;40000;;hora;domingo;18:00;19:00;2024-08-17;2024-10-16
providencia;"av pedro de valdivia 2100";providencia;cancha_basquetbol_techada;cancha_techada;16;180000;17;hora;viernes;18:00;19:00;2025-11-04;2025-11-18
providencia;"av pedro de valdivia 2100";providencia;cancha_futbolito_aire_libre;cancha_aire_libre;12;60000;;hora;domingo;20:00;21:00;2025-11-17;2025-12-17
providencia;"av pedro de valdivia 2100";providencia;cancha_futbolito_techada;cancha_techada;21;60000;68;hora;domingo;10:00;11:00;2025-07-06;2025-07-20
providencia;"av pedro de valdivia 2100";providencia;cancha_padel_aire_libre;cancha_aire_libre;14;220000;25;hora;viernes;16:00;17:00;2024-04-14;2024-05-14
providencia;"av pedro de valdivia 2100";providencia;cancha_padel_techada;cancha_techada;13;10000;46;hora;sabado;08:00;08:30;2025-04-05;2025-04-19
"la florida";"av. vicua mackenna 10777";"la florida";mesa1_restaurant1;restaurant;4;9000;;mesa_hora;sabado;10:00;23:00;2024-01-01;2024-01-24
"la florida";"av. vicua mackenna 10777";"la florida";linea1_piscina1;piscina;1;240000;74;linea_hora;martes;14:00;15:00;2025-10-11;2025-10-25
"la florida";"av. vicua mackenna 10777";"la florida";linea2_piscina1;piscina;1;200000;;linea_hora;domingo;08:00;09:00;2025-04-20;2025-06-19
"la florida";"av. vicua mackenna 10777";"la florida";linea3_piscina1;piscina;1;190000;39;linea_hora;martes;08:00;08:30;2025-05-23;2025-06-06
"la florida";"av. vicua mackenna 10777";"la florida";linea4_piscina1;piscina;1;70000;;linea_hora;sabado;14:00;15:00;2025-07-03;2025-08-02
"la florida";"av. vicua mackenna 10777";"la florida";linea5_piscina1;piscina;1;190000;13;linea_hora;miercoles;13:00;14:00;2024-02-20;2024-03-05
"la florida";"av. vicua mackenna 10777";"la florida";linea6_piscina1;piscina;1;240000;;linea_hora;miercoles;13:00;14:00;2025-09-24;2025-10-08
"la florida";"av. vicua mackenna 10777";"la florida";linea7_piscina1;piscina;1;90000;;linea_hora;sabado;21:00;22:00;2024-01-02;2024-03-02
"la florida";"av. vicua mackenna 10777";"la florida";linea8_piscina1;piscina;1;70000;22;linea_hora;miercoles;11:00;12:00;2024-03-06;2024-04-05
"la florida";"av. vicua mackenna 10777";"la florida";linea1_piscina2;piscina;1;190000;31;linea_hora;sabado;12:00;13:00;2025-02-12;2025-05-13
"la florida";"av. vicua mackenna 10777";"la florida";linea2_piscina2;piscina;1;70000;64;linea_hora;lunes;19:00;20:00;2024-02-02;2024-03-03
"la florida";"av. vicua mackenna 10777";"la florida";linea3_piscina2;piscina;1;50000;59;linea_hora;martes;12:00;13:00;2024-02-23;2024-04-23
"la florida";"av. vicua mackenna 10777";"la florida";linea4_piscina2;piscina;1;40000;;linea_hora;viernes;08:00;09:00;2025-02-08;2025-05-09
"la florida";"av. vicua mackenna 10777";"la florida";linea5_piscina2;piscina;1;110000;68;linea_hora;domingo;09:00;10:00;2024-01-28;2024-02-11
"la florida";"av. vicua mackenna 10777";"la florida";linea6_piscina2;piscina;1;160000;80;linea_hora;sabado;10:00;11:00;2025-11-19;2025-12-03
"la florida";"av. vicua mackenna 10777";"la florida";linea7_piscina2;piscina;1;110000;;linea_hora;viernes;12:00;13:00;2024-10-17;2025-01-15
"la florida";"av. vicua mackenna 10777";"la florida";linea8_piscina2;piscina;1;130000;50;linea_hora;jueves;12:00;13:00;2025-08-11;2025-10-10
"la florida";"av. vicua mackenna 10777";"la florida";saloneventos1;salon_eventos;168;9000;68;dia;sabado;00:00;23:59;2025-03-01;2025-03-18
"la florida";"av. vicua mackenna 10777";"la florida";saloneventos2;salon_eventos;52;30000;5;tramo;miercoles;08:00;08:30;2024-12-02;2025-03-02
"la florida";"av. vicua mackenna 10777";"la florida";saloneventos3;salon_eventos;116;130000;2;tramo;jueves;08:00;14:00;2024-09-09;2024-09-23
"la florida";"av. vicua mackenna 10777";"la florida";saloneventos4;salon_eventos;114;60000;32;tramo;lunes;08:00;14:00;2025-07-29;2025-08-28
"la florida";"av. vicua mackenna 10777";"la florida";cabana1;cabana;6;230000;;dia;viernes;00:00;23:59;2024-12-14;2025-03-14
"la florida";"av. vicua mackenna 10777";"la florida";cabana2;cabana;6;160000;32;dia;domingo;00:00;23:59;2024-09-24;2024-10-08
"la florida";"av. vicua mackenna 10777";"la florida";cabana3;cabana;4;60000;0;dia;sabado;00:00;23:59;2025-04-12;2025-06-11
"la florida";"av. vicua mackenna 10777";"la florida";cabana4;cabana;8;230000;;dia;viernes;00:00;23:59;2025-10-21;2025-12-20
"la florida";"av. vicua mackenna 10777";"la florida";cabana5;cabana;8;170000;19;dia;martes;00:00;23:59;2025-11-29;2026-02-27
"la florida";"av. vicua mackenna 10777";"la florida";cabana6;cabana;8;160000;;dia;martes;00:00;23:59;2024-06-19;2024-09-17
"la florida";"av. vicua mackenna 10777";"la florida";cabana7;cabana;4;160000;;dia;miercoles;00:00;23:59;2024-04-03;2024-04-10
"la florida";"av. vicua mackenna 10777";"la florida";cabana8;cabana;6;80000;22;dia;lunes;00:00;23:59;2024-11-11;2024-11-25
"la florida";"av. vicua mackenna 10777";"la florida";cabana9;cabana;8;140000;7;dia;domingo;00:00;23:59;2025-09-13;2025-09-27
"la florida";"av. vicua mackenna 10777";"la florida";cabana10;cabana;4;70000;64;dia;miercoles;00:00;23:59;2024-08-28;2024-09-11
"la florida";"av. vicua mackenna 10777";"la florida";cabana11;cabana;6;100000;;dia;miercoles;00:00;23:59;2025-07-29;2025-10-27
"la florida";"av. vicua mackenna 10777";"la florida";cabana12;cabana;7;160000;;dia;viernes;00:00;23:59;2024-02-05;2024-02-19
"la florida";"av. vicua mackenna 10777";"la florida";cabana13;cabana;5;150000;9;dia;viernes;00:00;23:59;2025-11-29;2026-02-27
"la florida";"av. vicua mackenna 10777";"la florida";cabana14;cabana;8;130000;36;dia;miercoles;00:00;23:59;2025-04-07;2025-04-21
"la florida";"av. vicua mackenna 10777";"la florida";cabana15;cabana;5;40000;60;dia;jueves;00:00;23:59;2025-10-29;2025-11-05
"la florida";"av. vicua mackenna 10777";"la florida";cabana16;cabana;4;120000;4;dia;viernes;00:00;23:59;2025-10-10;2025-10-24
"la florida";"av. vicua mackenna 10777";"la florida";cabana17;cabana;8;190000;35;dia;lunes;00:00;23:59;2024-06-06;2024-06-13
"la florida";"av. vicua mackenna 10777";"la florida";cabana18;cabana;4;110000;26;dia;lunes;00:00;23:59;2025-05-06;2025-05-13
"la florida";"av. vicua mackenna 10777";"la florida";cabana19;cabana;8;20000;;dia;sabado;00:00;23:59;2025-06-23;2025-07-07
"la florida";"av. vicua mackenna 10777";"la florida";cabana20;cabana;7;130000;;dia;domingo;00:00;23:59;2025-10-10;2025-11-09
"la florida";"av. vicua mackenna 10777";"la florida";cancha_tenis_aire_libre;cancha_aire_libre;12;100000;;hora;jueves;13:00;14:00;2024-04-15;2024-04-29
"la florida";"av. vicua mackenna 10777";"la florida";cancha_tenis_techada;cancha_techada;14;120000;55;hora;lunes;08:00;08:30;2024-03-08;2024-03-22
"la florida";"av. vicua mackenna 10777";"la florida";cancha_basquetbol_aire_libre;cancha_aire_libre;10;110000;;hora;sabado;13:00;14:00;2025-09-15;2025-12-14
"la florida";"av. vicua mackenna 10777";"la florida";cancha_basquetbol_techada;cancha_techada;12;80000;;hora;miercoles;09:00;10:00;2024-12-31;2025-01-07
"la florida";"av. vicua mackenna 10777";"la florida";cancha_futbolito_aire_libre;cancha_aire_libre;19;30000;40;hora;jueves;09:00;10:00;2024-08-25;2024-09-24
"la florida";"av. vicua mackenna 10777";"la florida";cancha_futbolito_techada;cancha_techada;15;220000;8;hora;martes;18:00;19:00;2025-11-15;2025-11-29
"la florida";"av. vicua mackenna 10777";"la florida";cancha_padel_aire_libre;cancha_aire_libre;13;60000;41;hora;lunes;09:00;10:00;2024-12-24;2025-01-07
"la florida";"av. vicua mackenna 10777";"la florida";cancha_padel_techada;cancha_techada;15;140000;24;hora;martes;09:00;10:00;2025-04-23;2025-05-23
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea1_piscina1;piscina;1;20000;;linea_hora;domingo;12:00;13:00;2025-01-24;2025-01-31
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea2_piscina1;piscina;1;50000;55;linea_hora;jueves;19:00;20:00;2024-04-08;2024-07-07
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea3_piscina1;piscina;1;9000;;linea_hora;miercoles;18:00;19:00;2025-03-22;2025-06-20
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea4_piscina1;piscina;1;100000;;linea_hora;lunes;16:00;17:00;2024-05-23;2024-05-30
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea5_piscina1;piscina;1;160000;3;linea_hora;lunes;13:00;14:00;2025-02-25;2025-03-11
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea6_piscina1;piscina;1;80000;;linea_hora;viernes;20:00;21:00;2025-03-15;2025-05-14
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea7_piscina1;piscina;1;120000;;linea_hora;viernes;22:00;23:00;2025-03-16;2025-05-15
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea8_piscina1;piscina;1;20000;65;linea_hora;viernes;08:00;09:00;2024-05-02;2024-07-01
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea1_piscina2;piscina;1;90000;28;linea_hora;lunes;13:00;14:00;2024-04-11;2024-07-10
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea2_piscina2;piscina;1;20000;74;linea_hora;miercoles;13:00;14:00;2024-12-07;2025-01-06
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea3_piscina2;piscina;1;180000;23;linea_hora;martes;18:00;19:00;2024-06-26;2024-08-25
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea4_piscina2;piscina;1;120000;73;linea_hora;viernes;18:00;19:00;2025-02-07;2025-02-21
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea5_piscina2;piscina;1;30000;;linea_hora;viernes;20:00;21:00;2024-06-30;2024-08-29
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea6_piscina2;piscina;1;50000;72;linea_hora;viernes;19:00;20:00;2024-11-03;2024-11-17
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea7_piscina2;piscina;1;20000;40;linea_hora;martes;08:00;09:00;2024-11-01;2024-12-31
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea8_piscina2;piscina;1;150000;;linea_hora;martes;09:00;10:00;2025-02-03;2025-04-04
"santa cruz";"ramon sanfurgo 800";"santa cruz";saloneventos1;salon_eventos;153;90000;33;dia;viernes;00:00;23:59;2025-10-09;2025-11-08
"santa cruz";"ramon sanfurgo 800";"santa cruz";saloneventos2;salon_eventos;182;220000;57;tramo;miercoles;08:00;14:00;2024-11-14;2024-12-14
"santa cruz";"ramon sanfurgo 800";"santa cruz";saloneventos3;salon_eventos;190;220000;24;tramo;miercoles;20:00;23:59;2025-09-08;2025-12-07
"santa cruz";"ramon sanfurgo 800";"santa cruz";saloneventos4;salon_eventos;39;80000;;tramo;sabado;08:00;14:00;2025-01-14;2025-04-14
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana1;cabana;5;200000;37;dia;miercoles;00:00;23:59;2025-09-21;2025-12-20
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana2;cabana;5;50000;;dia;sabado;00:00;23:59;2025-10-22;2025-12-21
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana3;cabana;8;160000;;dia;martes;00:00;23:59;2025-05-19;2025-08-17
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana4;cabana;8;100000;;dia;jueves;00:00;23:59;2025-06-23;2025-08-22
